id,bill_to_pay_id,payment_date,payment_type,paid_amount,interest,fine,discount,created_by,last_modified_by,created_date,last_modified_date,automatic
4349,5910,2023-07-21,PAYMENT_Q,15569.48,0.0,0.0,0.0,933,933,2023-12-18 19:00:43.131098,2023-12-18 19:00:43.131098,f
4350,6310,2023-10-06,PAYMENT_Q,1339.3,0.0,0.0,0.0,933,933,2023-12-18 19:00:52.535078,2023-12-18 19:00:52.535078,f
4351,5911,2023-06-06,PAYMENT_Q,4752.18,0.0,0.0,0.0,933,933,2023-12-18 19:01:00.138474,2023-12-18 19:01:00.138474,f
4352,6309,2023-08-04,PAYMENT_Q,1248.3,0.0,0.0,0.0,933,933,2023-12-18 19:01:08.648309,2023-12-18 19:01:08.648309,f
4353,5912,2023-07-06,PAYMENT_Q,4752.18,0.0,0.0,0.0,933,933,2023-12-18 19:01:17.607969,2023-12-18 19:01:17.607969,f
4354,6308,2023-07-06,PAYMENT_Q,1248.3,0.0,0.0,0.0,933,933,2023-12-18 19:01:26.452795,2023-12-18 19:01:26.452795,f
4355,5913,2023-09-12,PAYMENT_Q,4064.73,0.0,0.0,0.0,933,933,2023-12-18 19:01:34.868171,2023-12-18 19:01:34.868171,f
4356,6307,2023-06-06,PAYMENT_Q,1248.3,0.0,0.0,0.0,933,933,2023-12-18 19:01:43.883966,2023-12-18 19:01:43.883966,f
4357,5914,2023-11-27,PAYMENT_Q,4064.73,0.0,0.0,0.0,933,933,2023-12-18 19:01:52.341744,2023-12-18 19:01:52.341744,f
4358,6306,2023-09-06,PAYMENT_Q,1430.3,0.0,0.0,0.0,933,933,2023-12-18 19:02:02.27182,2023-12-18 19:02:02.27182,f
4359,5923,2023-11-07,PAYMENT_Q,100.0,0.0,0.0,0.0,933,933,2023-12-18 19:02:10.704556,2023-12-18 19:02:10.704556,f
4360,6305,2023-11-07,PAYMENT_Q,1339.3,0.0,0.0,0.0,933,933,2023-12-18 19:02:18.125394,2023-12-18 19:02:18.125394,f
4361,5924,2023-08-04,PAYMENT_Q,100.0,0.0,0.0,0.0,933,933,2023-12-18 19:02:27.402122,2023-12-18 19:02:27.402122,f
4362,5925,2023-06-05,PAYMENT_Q,100.0,0.0,0.0,0.0,933,933,2023-12-18 19:02:35.98929,2023-12-18 19:02:35.98929,f
4363,5926,2023-07-05,PAYMENT_Q,150.0,0.0,0.0,0.0,933,933,2023-12-18 19:02:44.712609,2023-12-18 19:02:44.712609,f
4364,6302,2023-11-27,PAYMENT_Q,1000.0,0.0,0.0,0.0,933,933,2023-12-18 19:02:53.150418,2023-12-18 19:02:53.150418,f
4365,5927,2023-09-13,PAYMENT_Q,125.0,0.0,0.0,0.0,933,933,2023-12-18 19:03:01.702084,2023-12-18 19:03:01.702084,f
4366,6301,2023-06-02,PAYMENT_Q,13300.0,0.0,0.0,0.0,933,933,2023-12-18 19:03:11.133853,2023-12-18 19:03:11.133853,f
4367,5928,2023-10-06,PAYMENT_Q,100.0,0.0,0.0,0.0,933,933,2023-12-18 19:03:18.609284,2023-12-18 19:03:18.609284,f
4368,6300,2023-07-19,PAYMENT_Q,6650.0,0.0,0.0,0.0,933,933,2023-12-18 19:03:27.099788,2023-12-18 19:03:27.099788,f
4369,5929,2023-06-30,PAYMENT_Q,87.06,0.0,0.0,0.0,933,933,2023-12-18 19:03:35.656446,2023-12-18 19:03:35.656446,f
4370,6299,2023-09-11,PAYMENT_Q,13300.0,0.0,0.0,0.0,933,933,2023-12-18 19:03:44.211533,2023-12-18 19:03:44.211533,f
4371,5930,2023-07-31,PAYMENT_Q,87.06,0.0,0.0,0.0,933,933,2023-12-18 19:03:52.68856,2023-12-18 19:03:52.68856,f
4372,6298,2023-08-18,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 19:04:01.141831,2023-12-18 19:04:01.141831,f
4373,5932,2023-09-11,PAYMENT_Q,322.49,0.0,0.0,0.0,933,933,2023-12-18 19:04:09.768287,2023-12-18 19:04:09.768287,f
4374,6297,2023-08-28,PAYMENT_Q,2357.38,0.0,0.0,0.0,933,933,2023-12-18 19:04:18.118114,2023-12-18 19:04:18.118114,f
4375,5933,2023-09-11,PAYMENT_Q,3224.9,0.0,0.0,0.0,933,933,2023-12-18 19:04:26.485944,2023-12-18 19:04:26.485944,f
4376,6296,2023-08-28,PAYMENT_Q,1610.0,0.0,0.0,0.0,933,933,2023-12-18 19:04:35.298914,2023-12-18 19:04:35.298914,f
4377,5934,2023-07-13,PAYMENT_Q,1000.0,0.0,0.0,0.0,933,933,2023-12-18 19:04:43.901663,2023-12-18 19:04:43.901663,f
4378,6295,2023-09-28,PAYMENT_Q,2357.38,0.0,0.0,0.0,933,933,2023-12-18 19:04:52.233395,2023-12-18 19:04:52.233395,f
4379,5935,2023-11-21,PAYMENT_Q,150.0,0.0,0.0,0.0,933,933,2023-12-18 19:05:00.829703,2023-12-18 19:05:00.829703,f
4380,6294,2023-09-28,PAYMENT_Q,2357.38,0.0,0.0,0.0,933,933,2023-12-18 19:05:09.275249,2023-12-18 19:05:09.275249,f
4381,5936,2023-11-30,PAYMENT_Q,500.0,0.0,0.0,0.0,933,933,2023-12-18 19:05:16.816484,2023-12-18 19:05:16.816484,f
4382,6293,2023-09-28,PAYMENT_Q,1610.0,0.0,0.0,0.0,933,933,2023-12-18 19:05:25.359657,2023-12-18 19:05:25.359657,f
4383,5937,2023-11-07,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 19:05:34.365176,2023-12-18 19:05:34.365176,f
4384,6292,2023-09-28,PAYMENT_Q,1610.0,0.0,0.0,0.0,933,933,2023-12-18 19:05:42.855788,2023-12-18 19:05:42.855788,f
4385,5938,2023-11-08,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 19:05:51.368363,2023-12-18 19:05:51.368363,f
4386,6291,2023-11-17,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 19:06:00.092283,2023-12-18 19:06:00.092283,f
4387,5939,2023-10-06,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 19:06:08.565969,2023-12-18 19:06:08.565969,f
4388,6290,2023-11-17,PAYMENT_Q,2250.0,0.0,0.0,0.0,933,933,2023-12-18 19:06:17.637844,2023-12-18 19:06:17.637844,f
4389,5940,2023-09-11,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 19:06:26.226825,2023-12-18 19:06:26.226825,f
4390,5941,2023-07-06,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 19:06:34.863053,2023-12-18 19:06:34.863053,f
4391,5942,2023-06-06,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 19:06:42.497307,2023-12-18 19:06:42.497307,f
4392,5943,2023-08-04,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 19:06:50.939044,2023-12-18 19:06:50.939044,f
4393,5944,2023-10-10,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 19:06:59.392652,2023-12-18 19:06:59.392652,f
4394,5945,2023-07-10,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 19:07:08.033734,2023-12-18 19:07:08.033734,f
4395,5946,2023-06-07,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 19:07:16.479062,2023-12-18 19:07:16.479062,f
4396,5947,2023-08-08,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 19:07:24.187828,2023-12-18 19:07:24.187828,f
4397,5948,2023-09-12,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 19:07:32.738968,2023-12-18 19:07:32.738968,f
4398,5949,2023-11-30,PAYMENT_Q,2000.0,0.0,0.0,0.0,933,933,2023-12-18 19:07:41.223273,2023-12-18 19:07:41.223273,f
4399,5950,2023-10-05,PAYMENT_Q,47272.05,0.0,0.0,0.0,933,933,2023-12-18 19:07:49.679008,2023-12-18 19:07:49.679008,f
4400,5951,2023-10-05,PAYMENT_Q,23.3,0.0,0.0,0.0,933,933,2023-12-18 19:07:58.189966,2023-12-18 19:07:58.189966,f
4401,6278,2023-06-19,PAYMENT_Q,9000.0,0.0,0.0,0.0,933,933,2023-12-18 19:08:08.093508,2023-12-18 19:08:08.093508,f
4402,5952,2023-07-05,PAYMENT_Q,144.34,0.0,0.0,0.0,933,933,2023-12-18 19:08:16.550079,2023-12-18 19:08:16.550079,f
4403,6277,2023-10-25,PAYMENT_Q,400.0,0.0,0.0,0.0,933,933,2023-12-18 19:08:25.76335,2023-12-18 19:08:25.76335,f
4404,5955,2023-06-30,PAYMENT_Q,1788.77,0.0,0.0,0.0,933,933,2023-12-18 19:08:34.24769,2023-12-18 19:08:34.24769,f
4405,6276,2023-09-18,PAYMENT_Q,390.0,0.0,0.0,0.0,933,933,2023-12-18 19:08:42.688718,2023-12-18 19:08:42.688718,f
4406,5956,2023-08-24,PAYMENT_Q,2164.5,0.0,0.0,0.0,933,933,2023-12-18 19:08:51.784294,2023-12-18 19:08:51.784294,f
4407,6275,2023-08-21,PAYMENT_Q,390.0,0.0,0.0,0.0,933,933,2023-12-18 19:09:00.284933,2023-12-18 19:09:00.284933,f
4408,5957,2023-09-29,PAYMENT_Q,1816.08,0.0,0.0,0.0,933,933,2023-12-18 19:09:09.335613,2023-12-18 19:09:09.335613,f
4409,6274,2023-07-19,PAYMENT_Q,390.0,0.0,0.0,0.0,933,933,2023-12-18 19:09:17.633691,2023-12-18 19:09:17.633691,f
4410,5958,2023-09-29,PAYMENT_Q,1683.61,0.0,0.0,0.0,933,933,2023-12-18 19:09:26.027789,2023-12-18 19:09:26.027789,f
4411,6273,2023-06-19,PAYMENT_Q,390.0,0.0,0.0,0.0,933,933,2023-12-18 19:09:34.707202,2023-12-18 19:09:34.707202,f
4412,5961,2023-07-11,PAYMENT_Q,635.73,0.0,0.0,0.0,933,933,2023-12-18 19:09:44.134877,2023-12-18 19:09:44.134877,f
4413,6272,2023-11-21,PAYMENT_Q,410.0,0.0,0.0,0.0,933,933,2023-12-18 19:09:52.99487,2023-12-18 19:09:52.99487,f
4414,5962,2023-07-11,PAYMENT_Q,648.9,0.0,0.0,0.0,933,933,2023-12-18 19:10:01.464035,2023-12-18 19:10:01.464035,f
4415,6271,2023-11-30,PAYMENT_Q,2060.0,0.0,0.0,0.0,933,933,2023-12-18 19:10:10.485089,2023-12-18 19:10:10.485089,f
4416,5963,2023-07-11,PAYMENT_Q,912.3,0.0,0.0,0.0,933,933,2023-12-18 19:10:18.95148,2023-12-18 19:10:18.95148,f
4417,6270,2023-10-06,PAYMENT_Q,3530.1,0.0,0.0,0.0,933,933,2023-12-18 19:10:27.737421,2023-12-18 19:10:27.737421,f
4418,5964,2023-07-11,PAYMENT_Q,628.89,0.0,0.0,0.0,933,933,2023-12-18 19:10:36.128344,2023-12-18 19:10:36.128344,f
4419,6269,2023-08-04,PAYMENT_Q,3442.38,0.0,0.0,0.0,933,933,2023-12-18 19:10:44.642953,2023-12-18 19:10:44.642953,f
4420,5965,2023-07-11,PAYMENT_Q,626.0,0.0,0.0,0.0,933,933,2023-12-18 19:10:53.910975,2023-12-18 19:10:53.910975,f
4421,6268,2023-07-06,PAYMENT_Q,3442.38,0.0,0.0,0.0,933,933,2023-12-18 19:11:01.489678,2023-12-18 19:11:01.489678,f
4422,5966,2023-07-11,PAYMENT_Q,660.07,0.0,0.0,0.0,933,933,2023-12-18 19:11:10.096183,2023-12-18 19:11:10.096183,f
4423,6267,2023-06-06,PAYMENT_Q,3442.38,0.0,0.0,0.0,933,933,2023-12-18 19:11:18.560909,2023-12-18 19:11:18.560909,f
4424,5969,2023-08-01,PAYMENT_Q,9981.91,0.0,0.0,0.0,933,933,2023-12-18 19:11:27.675489,2023-12-18 19:11:27.675489,f
4425,6266,2023-09-06,PAYMENT_Q,3612.62,0.0,0.0,0.0,933,933,2023-12-18 19:11:36.177177,2023-12-18 19:11:36.177177,f
4426,5970,2023-07-28,PAYMENT_Q,10381.91,0.0,0.0,0.0,933,933,2023-12-18 19:11:45.03699,2023-12-18 19:11:45.03699,f
4427,6265,2023-11-07,PAYMENT_Q,3530.1,0.0,0.0,0.0,933,933,2023-12-18 19:11:53.507226,2023-12-18 19:11:53.507226,f
4428,5971,2023-06-30,PAYMENT_Q,10283.37,0.0,0.0,0.0,933,933,2023-12-18 19:12:02.606728,2023-12-18 19:12:02.606728,f
4429,6264,2023-10-10,PAYMENT_Q,11000.0,0.0,0.0,0.0,933,933,2023-12-18 19:12:11.15937,2023-12-18 19:12:11.15937,f
4430,5972,2023-09-29,PAYMENT_Q,9981.91,0.0,0.0,0.0,933,933,2023-12-18 19:12:19.576306,2023-12-18 19:12:19.576306,f
4431,6263,2023-11-17,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 19:12:28.123948,2023-12-18 19:12:28.123948,f
4432,5973,2023-06-28,PAYMENT_Q,7000.0,0.0,0.0,0.0,933,933,2023-12-18 19:12:36.636939,2023-12-18 19:12:36.636939,f
4433,5982,2023-06-23,PAYMENT_Q,444.69,0.0,0.0,0.0,933,933,2023-12-18 19:12:45.124499,2023-12-18 19:12:45.124499,f
4434,5983,2023-07-19,PAYMENT_Q,444.69,0.0,0.0,0.0,933,933,2023-12-18 19:12:53.801589,2023-12-18 19:12:53.801589,f
4435,6260,2023-10-04,PAYMENT_Q,68.0,0.0,0.0,0.0,933,933,2023-12-18 19:13:28.01261,2023-12-18 19:13:28.01261,f
4436,5984,2023-09-19,PAYMENT_Q,444.69,0.0,0.0,0.0,933,933,2023-12-18 19:13:36.210259,2023-12-18 19:13:36.210259,f
4437,6259,2023-10-18,PAYMENT_Q,693.0,0.0,0.0,0.0,933,933,2023-12-18 19:13:44.672549,2023-12-18 19:13:44.672549,f
4438,5985,2023-09-19,PAYMENT_Q,444.69,0.0,0.0,0.0,933,933,2023-12-18 19:13:53.475,2023-12-18 19:13:53.475,f
4439,6258,2023-10-18,PAYMENT_Q,693.0,0.0,0.0,0.0,933,933,2023-12-18 19:14:02.188816,2023-12-18 19:14:02.188816,f
4440,5986,2023-06-30,PAYMENT_Q,237.61,0.0,0.0,0.0,933,933,2023-12-18 19:14:10.676017,2023-12-18 19:14:10.676017,f
4441,6257,2023-10-18,PAYMENT_Q,207.0,0.0,0.0,0.0,933,933,2023-12-18 19:14:19.302064,2023-12-18 19:14:19.302064,f
4442,5987,2023-07-31,PAYMENT_Q,237.61,0.0,0.0,0.0,933,933,2023-12-18 19:14:27.723789,2023-12-18 19:14:27.723789,f
4443,6256,2023-09-18,PAYMENT_Q,180.0,0.0,0.0,0.0,933,933,2023-12-18 19:14:36.336692,2023-12-18 19:14:36.336692,f
4444,5988,2023-09-19,PAYMENT_Q,237.61,0.0,0.0,0.0,933,933,2023-12-18 19:14:44.80472,2023-12-18 19:14:44.80472,f
4445,6255,2023-08-18,PAYMENT_Q,180.0,0.0,0.0,0.0,933,933,2023-12-18 19:14:53.311442,2023-12-18 19:14:53.311442,f
4446,5989,2023-07-10,PAYMENT_Q,293.15,0.0,0.0,0.0,933,933,2023-12-18 19:15:02.775926,2023-12-18 19:15:02.775926,f
4447,6254,2023-07-18,PAYMENT_Q,180.0,0.0,0.0,0.0,933,933,2023-12-18 19:15:11.249029,2023-12-18 19:15:11.249029,f
4448,5990,2023-08-07,PAYMENT_Q,293.15,0.0,0.0,0.0,933,933,2023-12-18 19:15:20.348597,2023-12-18 19:15:20.348597,f
4449,6253,2023-06-19,PAYMENT_Q,180.0,0.0,0.0,0.0,933,933,2023-12-18 19:15:28.88612,2023-12-18 19:15:28.88612,f
4450,5991,2023-06-06,PAYMENT_Q,2690.08,0.0,0.0,0.0,933,933,2023-12-18 19:15:37.373806,2023-12-18 19:15:37.373806,f
4451,6252,2023-11-17,PAYMENT_Q,180.0,0.0,0.0,0.0,933,933,2023-12-18 19:15:45.80116,2023-12-18 19:15:45.80116,f
4452,5992,2023-06-22,PAYMENT_Q,6917.22,0.0,0.0,0.0,933,933,2023-12-18 19:15:54.298368,2023-12-18 19:15:54.298368,f
4453,6251,2023-11-17,PAYMENT_Q,180.0,0.0,0.0,0.0,933,933,2023-12-18 19:16:02.921094,2023-12-18 19:16:02.921094,f
4454,5994,2023-06-20,PAYMENT_Q,23594.53,0.0,0.0,0.0,933,933,2023-12-18 19:16:11.334795,2023-12-18 19:16:11.334795,f
4455,6250,2023-06-12,PAYMENT_Q,9916.67,0.0,0.0,0.0,933,933,2023-12-18 19:16:19.984518,2023-12-18 19:16:19.984518,f
4456,5995,2023-07-20,PAYMENT_Q,23594.38,0.0,0.0,0.0,933,933,2023-12-18 19:16:28.497171,2023-12-18 19:16:28.497171,f
4457,6249,2023-07-10,PAYMENT_Q,7000.0,0.0,0.0,0.0,933,933,2023-12-18 19:16:37.373852,2023-12-18 19:16:37.373852,f
4458,5996,2023-08-21,PAYMENT_Q,23594.23,0.0,0.0,0.0,933,933,2023-12-18 19:16:45.788144,2023-12-18 19:16:45.788144,f
4459,6248,2023-10-06,PAYMENT_Q,7000.0,0.0,0.0,0.0,933,933,2023-12-18 19:16:54.260535,2023-12-18 19:16:54.260535,f
4460,5997,2023-09-18,PAYMENT_Q,23595.24,0.0,0.0,0.0,933,933,2023-12-18 19:17:02.703329,2023-12-18 19:17:02.703329,f
4461,6247,2023-09-11,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 19:17:11.173948,2023-12-18 19:17:11.173948,f
4462,5999,2023-11-29,PAYMENT_Q,27329.59,0.0,0.0,0.0,933,933,2023-12-18 19:17:19.588773,2023-12-18 19:17:19.588773,f
4463,6246,2023-08-04,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 19:17:28.518197,2023-12-18 19:17:28.518197,f
4464,6002,2023-10-20,PAYMENT_Q,3510.49,0.0,0.0,0.0,933,933,2023-12-18 19:17:36.951381,2023-12-18 19:17:36.951381,f
4465,6245,2023-07-06,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 19:17:45.807992,2023-12-18 19:17:45.807992,f
4466,6003,2023-11-07,PAYMENT_Q,2336.34,0.0,0.0,0.0,933,933,2023-12-18 19:17:54.252014,2023-12-18 19:17:54.252014,f
4467,6244,2023-06-06,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 19:18:02.736037,2023-12-18 19:18:02.736037,f
4468,6004,2023-10-06,PAYMENT_Q,2336.34,0.0,0.0,0.0,933,933,2023-12-18 19:18:11.396792,2023-12-18 19:18:11.396792,f
4469,6243,2023-11-07,PAYMENT_Q,7000.0,0.0,0.0,0.0,933,933,2023-12-18 19:18:19.924679,2023-12-18 19:18:19.924679,f
4470,6005,2023-09-06,PAYMENT_Q,2389.93,0.0,0.0,0.0,933,933,2023-12-18 19:18:28.479012,2023-12-18 19:18:28.479012,f
4471,6242,2023-11-30,PAYMENT_Q,1545.0,0.0,0.0,0.0,933,933,2023-12-18 19:18:37.036945,2023-12-18 19:18:37.036945,f
4472,6006,2023-06-06,PAYMENT_Q,2281.09,0.0,0.0,0.0,933,933,2023-12-18 19:18:45.468332,2023-12-18 19:18:45.468332,f
4473,6241,2023-10-06,PAYMENT_Q,2763.34,0.0,0.0,0.0,933,933,2023-12-18 19:18:54.131869,2023-12-18 19:18:54.131869,f
4474,6007,2023-07-06,PAYMENT_Q,2281.09,0.0,0.0,0.0,933,933,2023-12-18 19:19:03.259457,2023-12-18 19:19:03.259457,f
4475,6240,2023-08-04,PAYMENT_Q,2690.08,0.0,0.0,0.0,933,933,2023-12-18 19:19:11.523427,2023-12-18 19:19:11.523427,f
4476,6008,2023-08-04,PAYMENT_Q,2281.09,0.0,0.0,0.0,933,933,2023-12-18 19:19:20.856067,2023-12-18 19:19:20.856067,f
4477,6239,2023-07-06,PAYMENT_Q,2690.08,0.0,0.0,0.0,933,933,2023-12-18 19:19:29.395843,2023-12-18 19:19:29.395843,f
4478,6009,2023-11-30,PAYMENT_Q,1282.82,0.0,0.0,0.0,933,933,2023-12-18 19:19:37.794225,2023-12-18 19:19:37.794225,f
4479,6238,2023-06-06,PAYMENT_Q,2690.08,0.0,0.0,0.0,933,933,2023-12-18 19:19:46.457336,2023-12-18 19:19:46.457336,f
4480,6010,2023-10-04,PAYMENT_Q,145.0,0.0,0.0,0.0,933,933,2023-12-18 19:19:54.881833,2023-12-18 19:19:54.881833,f
4481,6237,2023-09-06,PAYMENT_Q,2831.45,0.0,0.0,0.0,933,933,2023-12-18 19:20:03.523283,2023-12-18 19:20:03.523283,f
4482,6013,2023-07-28,PAYMENT_Q,10558.13,0.0,0.0,0.0,933,933,2023-12-18 19:20:12.073081,2023-12-18 19:20:12.073081,f
4483,6236,2023-11-07,PAYMENT_Q,2763.34,0.0,0.0,0.0,933,933,2023-12-18 19:20:20.571047,2023-12-18 19:20:20.571047,f
4484,6014,2023-09-29,PAYMENT_Q,10558.12,0.0,0.0,0.0,933,933,2023-12-18 19:20:29.072236,2023-12-18 19:20:29.072236,f
4485,6235,2023-09-12,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 19:20:38.076442,2023-12-18 19:20:38.076442,f
4486,6015,2023-09-12,PAYMENT_Q,10558.12,0.0,0.0,0.0,933,933,2023-12-18 19:20:46.903973,2023-12-18 19:20:46.903973,f
4487,6234,2023-11-24,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 19:20:55.386015,2023-12-18 19:20:55.386015,f
4488,6017,2023-11-20,PAYMENT_Q,3420.07,0.0,0.0,0.0,933,933,2023-12-18 19:21:03.915338,2023-12-18 19:21:03.915338,f
4489,6233,2023-10-10,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 19:21:12.593307,2023-12-18 19:21:12.593307,f
4490,6018,2023-06-06,PAYMENT_Q,1752.71,0.0,0.0,0.0,933,933,2023-12-18 19:21:21.068175,2023-12-18 19:21:21.068175,f
4491,6232,2023-08-10,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 19:21:29.518901,2023-12-18 19:21:29.518901,f
4492,6019,2023-07-06,PAYMENT_Q,1347.95,0.0,0.0,0.0,933,933,2023-12-18 19:21:38.210221,2023-12-18 19:21:38.210221,f
4493,6231,2023-07-10,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 19:21:46.861544,2023-12-18 19:21:46.861544,f
4494,6020,2023-08-07,PAYMENT_Q,1373.77,0.0,0.0,0.0,933,933,2023-12-18 19:21:55.380401,2023-12-18 19:21:55.380401,f
4495,6230,2023-06-12,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 19:22:03.915425,2023-12-18 19:22:03.915425,f
4496,6021,2023-10-06,PAYMENT_Q,2621.33,0.0,0.0,0.0,933,933,2023-12-18 19:22:12.747307,2023-12-18 19:22:12.747307,f
4497,6229,2023-11-17,PAYMENT_Q,6000.0,0.0,0.0,0.0,933,933,2023-12-18 19:22:21.29839,2023-12-18 19:22:21.29839,f
4498,6022,2023-09-12,PAYMENT_Q,1486.86,0.0,0.0,0.0,933,933,2023-12-18 19:22:29.749692,2023-12-18 19:22:29.749692,f
4499,6228,2023-09-25,PAYMENT_Q,13200.0,0.0,0.0,0.0,933,933,2023-12-18 19:22:38.296561,2023-12-18 19:22:38.296561,f
4500,6023,2023-06-23,PAYMENT_Q,140.0,0.0,0.0,0.0,933,933,2023-12-18 19:22:46.762846,2023-12-18 19:22:46.762846,f
4501,6227,2023-10-09,PAYMENT_Q,1650.0,0.0,0.0,0.0,933,933,2023-12-18 19:22:54.675983,2023-12-18 19:22:54.675983,f
4502,6024,2023-08-04,PAYMENT_Q,4462.9,0.0,0.0,0.0,933,933,2023-12-18 19:23:03.159163,2023-12-18 19:23:03.159163,f
4503,6226,2023-09-15,PAYMENT_Q,5486.99,0.0,0.0,0.0,933,933,2023-12-18 19:23:12.02807,2023-12-18 19:23:12.02807,f
4504,6025,2023-06-06,PAYMENT_Q,3045.81,0.0,0.0,0.0,933,933,2023-12-18 19:23:20.546438,2023-12-18 19:23:20.546438,f
4505,6225,2023-09-15,PAYMENT_Q,20000.0,0.0,0.0,0.0,933,933,2023-12-18 19:23:29.020557,2023-12-18 19:23:29.020557,f
4506,6026,2023-07-06,PAYMENT_Q,3070.81,0.0,0.0,0.0,933,933,2023-12-18 19:23:37.732022,2023-12-18 19:23:37.732022,f
4507,6224,2023-08-18,PAYMENT_Q,15000.0,0.0,0.0,0.0,933,933,2023-12-18 19:23:46.135198,2023-12-18 19:23:46.135198,f
4508,6027,2023-11-01,PAYMENT_Q,8736.0,0.0,0.0,0.0,933,933,2023-12-18 19:23:55.238809,2023-12-18 19:23:55.238809,f
4509,6223,2023-08-22,PAYMENT_Q,350.0,0.0,0.0,0.0,933,933,2023-12-18 19:24:04.018737,2023-12-18 19:24:04.018737,f
4510,6028,2023-08-25,PAYMENT_Q,12058.0,0.0,0.0,0.0,933,933,2023-12-18 19:24:12.437231,2023-12-18 19:24:12.437231,f
4511,6222,2023-08-28,PAYMENT_Q,700.0,0.0,0.0,0.0,933,933,2023-12-18 19:24:21.331818,2023-12-18 19:24:21.331818,f
4512,6029,2023-09-19,PAYMENT_Q,447.6,0.0,0.0,0.0,933,933,2023-12-18 19:24:29.908054,2023-12-18 19:24:29.908054,f
4513,6221,2023-09-20,PAYMENT_Q,2252.31,0.0,0.0,0.0,933,933,2023-12-18 19:24:38.282704,2023-12-18 19:24:38.282704,f
4514,6030,2023-10-02,PAYMENT_Q,251.12,0.0,0.0,0.0,933,933,2023-12-18 19:24:47.378718,2023-12-18 19:24:47.378718,f
4515,6220,2023-08-28,PAYMENT_Q,300.0,0.0,0.0,0.0,933,933,2023-12-18 19:24:55.853831,2023-12-18 19:24:55.853831,f
4516,6031,2023-08-28,PAYMENT_Q,1500.0,0.0,0.0,0.0,933,933,2023-12-18 19:25:04.414716,2023-12-18 19:25:04.414716,f
4517,6219,2023-08-04,PAYMENT_Q,5500.0,0.0,0.0,0.0,933,933,2023-12-18 19:25:12.923722,2023-12-18 19:25:12.923722,f
4518,6032,2023-08-28,PAYMENT_Q,2000.0,0.0,0.0,0.0,933,933,2023-12-18 19:25:21.48755,2023-12-18 19:25:21.48755,f
4519,6218,2023-08-16,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 19:25:29.992176,2023-12-18 19:25:29.992176,f
4520,6033,2023-09-14,PAYMENT_Q,999.85,0.0,0.0,0.0,933,933,2023-12-18 19:25:38.577034,2023-12-18 19:25:38.577034,f
4521,6217,2023-09-11,PAYMENT_Q,25000.0,0.0,0.0,0.0,933,933,2023-12-18 19:25:47.548743,2023-12-18 19:25:47.548743,f
4522,6034,2023-09-22,PAYMENT_Q,1000.0,0.0,0.0,0.0,933,933,2023-12-18 19:25:56.617892,2023-12-18 19:25:56.617892,f
4523,6216,2023-09-11,PAYMENT_Q,11000.0,0.0,0.0,0.0,933,933,2023-12-18 19:26:05.180406,2023-12-18 19:26:05.180406,f
4524,6035,2023-09-25,PAYMENT_Q,11393.1,0.0,0.0,0.0,933,933,2023-12-18 19:26:13.643666,2023-12-18 19:26:13.643666,f
4525,6215,2023-10-03,PAYMENT_Q,955.73,0.0,0.0,0.0,933,933,2023-12-18 19:26:22.306546,2023-12-18 19:26:22.306546,f
4526,6036,2023-11-28,PAYMENT_Q,275.0,0.0,0.0,0.0,933,933,2023-12-18 19:26:29.763952,2023-12-18 19:26:29.763952,f
4527,6214,2023-09-29,PAYMENT_Q,23100.0,0.0,0.0,0.0,933,933,2023-12-18 19:26:38.242245,2023-12-18 19:26:38.242245,f
